source_name,source_party,source_state,target_name,target_party,target_state,distance
Jeremy Munson,Republican,mn,Mariannette Miller-Meeks,Republican,IA,0.12385557416416447
Erin Murphy,Democratic,mn,Heather Edelson,Democratic,mn,0.0
Erin Murphy,Democratic,mn,Rena Moran,Democratic,mn,0.0
Erin Murphy,Democratic,mn,Athena Hollins,Democratic,mn,0.0
Erin Murphy,Democratic,mn,John Marty,Democratic,mn,0.0
Erin Murphy,Democratic,mn,Mohamud Noor,Democratic,mn,0.0
Elizabeth Fiedler,Democratic,pa,Lori Gramlich,Democratic,me,0.0420588686048256
Elizabeth Fiedler,Democratic,pa,Raghib Allie-Brennan,Democratic,ct,0.1146414286114825
Elizabeth Fiedler,Democratic,pa,Elizabeth Steiner Hayward,Democratic,or,0.11835424722046779
Elizabeth Fiedler,Democratic,pa,Denise Tepler,Democratic,me,0.1444025514423339
Wiley Nickel,Democratic,nc,Erick Allen,Democratic,ga,0.009928544182186616
Wiley Nickel,Democratic,nc,Mary Gardner Belk,Democratic,nc,0.015052048673328622
Wiley Nickel,Democratic,nc,El-Mahdi Holly,Democratic,ga,0.018006387473233552
Wiley Nickel,Democratic,nc,Verla C. Insko,Democratic,nc,0.026596561452292885
Joanna E. McClinton,Democratic,pa,Edward F. Coppinger,Democratic,ma,0.0
Joanna E. McClinton,Democratic,pa,Robert DeLeo,Democratic,MA,0.0
Joanna E. McClinton,Democratic,pa,Elizabeth Malia,Democratic,ma,0.0
Joanna E. McClinton,Democratic,pa,Daniel J. Hunt,Democratic,ma,0.0
Joanna E. McClinton,Democratic,pa,Brian Ashe,Democratic,ma,0.0
Tom Lee,Republican,FL,Allen McNeill,Republican,nc,0.048474353165379465
Tom Lee,Republican,FL,Steve Jarvis,Republican,nc,0.05955271831945871
Tom Lee,Republican,FL,Andy Wells,Republican,NC,0.09374344317122671
Tom Lee,Republican,FL,Bobby Powell,Democratic,fl,0.11659849081397503
Jon Echols,Republican,ok,Anthony Rodriguez,Republican,fl,0.0
Jon Echols,Republican,ok,Geraldine Valentino-Smith,Democratic,md,0.0
Jon Echols,Republican,ok,James Morefield,Republican,va,0.0
Jon Echols,Republican,ok,Angie Hatton,Democratic,ky,0.0
Jon Echols,Republican,ok,Neil Breslin,Democratic,ny,0.0
Rod Hamilton,Republican,mn,Jon Erpenbach,Democratic,wi,0.14054695961995303
Bob Hensgens,Republican,la,Michael T. Johnson,Republican,la,0.14320644293316992
Samuel D. Thompson,Republican,nj,Michael J. Doherty,Republican,nj,0.08151815326749767
Samuel D. Thompson,Republican,nj,James W. Holzapfel,Republican,nj,0.11141055970483078
Samuel D. Thompson,Republican,nj,Steve Oroho,Republican,nj,0.12342326291151509
Frances Ann Hurley,Democratic,il,John Hampton,Democratic,ct,0.1466021753250479
Emily Wicks,Democratic,wa,Anthony Rodriguez,Republican,fl,0.0
Emily Wicks,Democratic,wa,Geraldine Valentino-Smith,Democratic,md,0.0
Emily Wicks,Democratic,wa,James Morefield,Republican,va,0.0
Emily Wicks,Democratic,wa,Angie Hatton,Democratic,ky,0.0
Emily Wicks,Democratic,wa,Neil Breslin,Democratic,ny,0.0
Patty Bentley,Democratic,ga,Anthony Rodriguez,Republican,fl,0.0
Patty Bentley,Democratic,ga,Geraldine Valentino-Smith,Democratic,md,0.0
Patty Bentley,Democratic,ga,James Morefield,Republican,va,0.0
Patty Bentley,Democratic,ga,Angie Hatton,Democratic,ky,0.0
Patty Bentley,Democratic,ga,Neil Breslin,Democratic,ny,0.0
Donnie Chesteen,Republican,al,Rex Reynolds,Republican,al,0.0
Donnie Chesteen,Republican,al,Josh Harkins,Republican,ms,0.0
Donnie Chesteen,Republican,al,Debbie Wood,Republican,al,0.0
Donnie Chesteen,Republican,al,Lee Yancey,Republican,ms,0.0
Donnie Chesteen,Republican,al,John Talley,Republican,ok,0.0
Charles Beckett,Republican,ms,Mac Huddleston,Republican,ms,0.004956024676368018
Charles Beckett,Republican,ms,Darcy Jech,Republican,ok,0.017467279080128777
Charles Beckett,Republican,ms,Price Wallace,Republican,ms,0.02112613195835423
Charles Beckett,Republican,ms,Kyle South,Republican,al,0.029817243974086634
Emory Dunahoo,Republican,ga,Anthony Rodriguez,Republican,fl,0.0
Emory Dunahoo,Republican,ga,Geraldine Valentino-Smith,Democratic,md,0.0
Emory Dunahoo,Republican,ga,James Morefield,Republican,va,0.0
Emory Dunahoo,Republican,ga,Angie Hatton,Democratic,ky,0.0
Emory Dunahoo,Republican,ga,Neil Breslin,Democratic,ny,0.0
Cezar McKnight,Democratic,sc,Anthony Rodriguez,Republican,fl,0.0
Cezar McKnight,Democratic,sc,Geraldine Valentino-Smith,Democratic,md,0.0
Cezar McKnight,Democratic,sc,James Morefield,Republican,va,0.0
Cezar McKnight,Democratic,sc,Angie Hatton,Democratic,ky,0.0
Cezar McKnight,Democratic,sc,Neil Breslin,Democratic,ny,0.0
Mark King,Democratic,nh,Manny Espitia,Democratic,nh,0.08335113960285356
Mark King,Democratic,nh,Marjorie Porter,Democratic,nh,0.08874978780098706
Mark King,Democratic,nh,Kris Schultz,Democratic,nh,0.09486224861274359
Mark King,Democratic,nh,Amanda Bouldin,Democratic,nh,0.10579008055252996
Jonathan Stickland,Republican,TX,Stephanie Klick,Republican,tx,0.07568358980691128
Jonathan Stickland,Republican,TX,Robert Karnes,Republican,wv,0.07835267337358055
Jonathan Stickland,Republican,TX,Bryan Slaton,Republican,tx,0.07989004203152006
Jonathan Stickland,Republican,TX,Scott Wiggam,Republican,oh,0.08738479382331651
Gerald Malloy,Democratic,sc,Dexter Sharper,Democratic,ga,0.10457700279228367
Javier Valdez,Democratic,wa,Anthony Rodriguez,Republican,fl,0.0
Javier Valdez,Democratic,wa,Geraldine Valentino-Smith,Democratic,md,0.0
Javier Valdez,Democratic,wa,James Morefield,Republican,va,0.0
Javier Valdez,Democratic,wa,Angie Hatton,Democratic,ky,0.0
Javier Valdez,Democratic,wa,Neil Breslin,Democratic,ny,0.0
Joe John,Democratic,nc,Dan Blue,Democratic,nc,0.005911972048776355
Joe John,Democratic,nc,Brian Farkas,Democratic,nc,0.019996160395644468
Joe John,Democratic,nc,Karen Bennett,Democratic,ga,0.02005329392193094
Joe John,Democratic,nc,Vernetta Alston,Democratic,nc,0.03315206688810511
Mark N. Willis,Republican,sc,Rex Reynolds,Republican,al,0.0
Mark N. Willis,Republican,sc,Josh Harkins,Republican,ms,0.0
Mark N. Willis,Republican,sc,Debbie Wood,Republican,al,0.0
Mark N. Willis,Republican,sc,Lee Yancey,Republican,ms,0.0
Mark N. Willis,Republican,sc,John Talley,Republican,ok,0.0
Jim Frazier,Democratic,ca,Freddie Rodriguez,Democratic,ca,0.07524969096481164
Jim Frazier,Democratic,ca,Adam Gray,Democratic,ca,0.09768558027103184
Maryanne Jordan,Democratic,ID,Ben Kramer,Democratic,md,0.12848923594868078
Maryanne Jordan,Democratic,ID,Janet Yang Rohr,Democratic,il,0.13737367501231054
Maryanne Jordan,Democratic,ID,Steven Dickerson,Republican,TN,0.14121207356016888
Maryanne Jordan,Democratic,ID,Chris Mathias,Democratic,id,0.14790554358961536
David DiPietro,Republican,ny,Avery Bourne,Republican,il,0.14755678858586532
Luz Escamilla,Democratic,ut,Karen Kwan,Democratic,ut,0.07522731171972687
Ethan Manning,Republican,in,Anthony Rodriguez,Republican,fl,0.0
Ethan Manning,Republican,in,Geraldine Valentino-Smith,Democratic,md,0.0
Ethan Manning,Republican,in,James Morefield,Republican,va,0.0
Ethan Manning,Republican,in,Angie Hatton,Democratic,ky,0.0
Ethan Manning,Republican,in,Neil Breslin,Democratic,ny,0.0
Lyle W. Hillyard,Republican,UT,Jordan Teuscher,Republican,ut,0.08506207962625842
Michael T. Johnson,Republican,la,Bob Hensgens,Republican,la,0.14320644293316992
Anne Gobi,Democratic,ma,Sherry Dorsey Walker,Democratic,de,0.10406505679303311
Anne Gobi,Democratic,ma,Barbara Hernandez,Democratic,il,0.11281879750674767
Anne Gobi,Democratic,ma,Michael Rodrigues,Democratic,ma,0.12869086285318343
Anne Gobi,Democratic,ma,David Reid,Democratic,va,0.13366624492394985
Raquel Teran,Democratic,az,Reginald Bolding,Democratic,az,0.029559279653508033
Raquel Teran,Democratic,az,Juan Mendez,Democratic,az,0.038114172915926885
Raquel Teran,Democratic,az,Athena Salman,Democratic,az,0.046606395253377675
Raquel Teran,Democratic,az,Denise Epstein,Democratic,az,0.0503797559480482
"January 7, 2016",nan,https://www.google.com/search?client=safari&rls=en&q=Washington+Noel+Frame&ie=UTF-8&oe=UTF-8,"May 14, 2013",nan,https://www.google.com/search?client=safari&rls=en&q=Michigan+Jim+Ananich&ie=UTF-8&oe=UTF-8,0.0
"January 7, 2016",nan,https://www.google.com/search?client=safari&rls=en&q=Washington+Noel+Frame&ie=UTF-8&oe=UTF-8,"November 8, 2016",nan,cook,0.0
"January 7, 2016",nan,https://www.google.com/search?client=safari&rls=en&q=Washington+Noel+Frame&ie=UTF-8&oe=UTF-8,"November 6, 2018",nan,cook,0.0
"January 7, 2016",nan,https://www.google.com/search?client=safari&rls=en&q=Washington+Noel+Frame&ie=UTF-8&oe=UTF-8,"November 5, 2014",nan,cook,0.0
"January 7, 2016",nan,https://www.google.com/search?client=safari&rls=en&q=Washington+Noel+Frame&ie=UTF-8&oe=UTF-8,"November 7, 2018",nan,official,0.0
Tony Bridges,Democratic,md,Marc Korman,Democratic,md,0.03865448459994762
Tony Bridges,Democratic,md,Luke Clippinger,Democratic,md,0.039101831904091916
Tony Bridges,Democratic,md,Nick Charles,Democratic,md,0.040960992090207
Tony Bridges,Democratic,md,Cheryl Kagan,Democratic,md,0.041508649068074686
Linda Coleman-Madison,Democratic,al,Anthony Rodriguez,Republican,fl,0.0
Linda Coleman-Madison,Democratic,al,Geraldine Valentino-Smith,Democratic,md,0.0
Linda Coleman-Madison,Democratic,al,James Morefield,Republican,va,0.0
Linda Coleman-Madison,Democratic,al,Angie Hatton,Democratic,ky,0.0
Linda Coleman-Madison,Democratic,al,Neil Breslin,Democratic,ny,0.0
Juandalynn Givan,Democratic,al,Anthony Rodriguez,Republican,fl,0.0
Juandalynn Givan,Democratic,al,Geraldine Valentino-Smith,Democratic,md,0.0
Juandalynn Givan,Democratic,al,James Morefield,Republican,va,0.0
Juandalynn Givan,Democratic,al,Angie Hatton,Democratic,ky,0.0
Juandalynn Givan,Democratic,al,Neil Breslin,Democratic,ny,0.0
Bob Peterson,Republican,oh,Anthony Rodriguez,Republican,fl,0.0
Bob Peterson,Republican,oh,Geraldine Valentino-Smith,Democratic,md,0.0
Bob Peterson,Republican,oh,James Morefield,Republican,va,0.0
Bob Peterson,Republican,oh,Angie Hatton,Democratic,ky,0.0
Bob Peterson,Republican,oh,Neil Breslin,Democratic,ny,0.0
Robert Matzie,Democratic,pa,Chris Perone,Democratic,ct,0.016191296417907453
Robert Matzie,Democratic,pa,Tony Hwang,Republican,ct,0.08103617864156293
Robert Matzie,Democratic,pa,Brenda Kupchick,Republican,CT,0.0947988163232795
Robert Matzie,Democratic,pa,Bruce Tarr,Republican,ma,0.125439841117807
Casey Conley,Democratic,nh,Anthony Rodriguez,Republican,fl,0.0
Casey Conley,Democratic,nh,Geraldine Valentino-Smith,Democratic,md,0.0
Casey Conley,Democratic,nh,James Morefield,Republican,va,0.0
Casey Conley,Democratic,nh,Angie Hatton,Democratic,ky,0.0
Casey Conley,Democratic,nh,Neil Breslin,Democratic,ny,0.0
Sheila Clark Nelson,Democratic,ga,Anthony Rodriguez,Republican,fl,0.0
Sheila Clark Nelson,Democratic,ga,Geraldine Valentino-Smith,Democratic,md,0.0
Sheila Clark Nelson,Democratic,ga,James Morefield,Republican,va,0.0
Sheila Clark Nelson,Democratic,ga,Angie Hatton,Democratic,ky,0.0
Sheila Clark Nelson,Democratic,ga,Neil Breslin,Democratic,ny,0.0
Cody Smith,Republican,mo,Anthony Rodriguez,Republican,fl,0.0
Cody Smith,Republican,mo,Geraldine Valentino-Smith,Democratic,md,0.0
Cody Smith,Republican,mo,James Morefield,Republican,va,0.0
Cody Smith,Republican,mo,Angie Hatton,Democratic,ky,0.0
Cody Smith,Republican,mo,Neil Breslin,Democratic,ny,0.0
Chynah Tyler,Democratic,ma,Anthony Rodriguez,Republican,fl,0.0
Chynah Tyler,Democratic,ma,Geraldine Valentino-Smith,Democratic,md,0.0
Chynah Tyler,Democratic,ma,James Morefield,Republican,va,0.0
Chynah Tyler,Democratic,ma,Angie Hatton,Democratic,ky,0.0
Chynah Tyler,Democratic,ma,Neil Breslin,Democratic,ny,0.0
Jay Kahn,Democratic,nh,Lucy McVitty Weber,Democratic,nh,0.10043355354748744
Jay Kahn,Democratic,nh,Samantha Fox,Democratic,NH,0.11101610319875857
Doyle Heffley,Republican,pa,Anthony Rodriguez,Republican,fl,0.0
Doyle Heffley,Republican,pa,Geraldine Valentino-Smith,Democratic,md,0.0
Doyle Heffley,Republican,pa,James Morefield,Republican,va,0.0
Doyle Heffley,Republican,pa,Angie Hatton,Democratic,ky,0.0
Doyle Heffley,Republican,pa,Neil Breslin,Democratic,ny,0.0
Sheikh Rahman,Democratic,ga,Karla Drenner,Democratic,ga,0.07826636463486981
Sheikh Rahman,Democratic,ga,Gary Farmer,Democratic,fl,0.08056524222027668
Sheikh Rahman,Democratic,ga,Nikema Williams,Democratic,GA,0.0807203681711419
Sheikh Rahman,Democratic,ga,Dar'shun Kendrick,Democratic,ga,0.08094603541011357
Skyler Wheeler,Republican,ia,Anthony Rodriguez,Republican,fl,0.0
Skyler Wheeler,Republican,ia,Geraldine Valentino-Smith,Democratic,md,0.0
Skyler Wheeler,Republican,ia,James Morefield,Republican,va,0.0
Skyler Wheeler,Republican,ia,Angie Hatton,Democratic,ky,0.0
Skyler Wheeler,Republican,ia,Neil Breslin,Democratic,ny,0.0
D.J. Johnson,Republican,ky,Anthony Rodriguez,Republican,fl,0.0
D.J. Johnson,Republican,ky,Geraldine Valentino-Smith,Democratic,md,0.0
D.J. Johnson,Republican,ky,James Morefield,Republican,va,0.0
D.J. Johnson,Republican,ky,Angie Hatton,Democratic,ky,0.0
D.J. Johnson,Republican,ky,Neil Breslin,Democratic,ny,0.0
Aric Putnam,Democratic,mn,Anthony Rodriguez,Republican,fl,0.0
Aric Putnam,Democratic,mn,Geraldine Valentino-Smith,Democratic,md,0.0
Aric Putnam,Democratic,mn,James Morefield,Republican,va,0.0
Aric Putnam,Democratic,mn,Angie Hatton,Democratic,ky,0.0
Aric Putnam,Democratic,mn,Neil Breslin,Democratic,ny,0.0
Laura Devlin,Republican,ct,Anthony Rodriguez,Republican,fl,0.0
Laura Devlin,Republican,ct,Geraldine Valentino-Smith,Democratic,md,0.0
Laura Devlin,Republican,ct,James Morefield,Republican,va,0.0
Laura Devlin,Republican,ct,Angie Hatton,Democratic,ky,0.0
Laura Devlin,Republican,ct,Neil Breslin,Democratic,ny,0.0
Diego Espinoza,Democratic,az,John Ray Clemmons,Democratic,tn,0.11790182473180849
Diego Espinoza,Democratic,az,Jeff Yarbro,Democratic,tn,0.1294034415969025
Sonny Borrelli,Republican,az,Wendy Rogers,Republican,az,0.027638503336309125
Sonny Borrelli,Republican,az,Nathan Dahm,Republican,ok,0.02948388365514737
Sonny Borrelli,Republican,az,Martin Daniel,Republican,TN,0.02948388365514737
Sonny Borrelli,Republican,az,Matt Shea,Republican,WA,0.02948388365514925
Hanna Gallo,Democratic,ri,Anthony Rodriguez,Republican,fl,0.0
Hanna Gallo,Democratic,ri,Geraldine Valentino-Smith,Democratic,md,0.0
Hanna Gallo,Democratic,ri,James Morefield,Republican,va,0.0
Hanna Gallo,Democratic,ri,Angie Hatton,Democratic,ky,0.0
Hanna Gallo,Democratic,ri,Neil Breslin,Democratic,ny,0.0
Christopher Bateman,Republican,nj,Dawn Addiego,Republican,nj,0.003739456638834182
Christopher Bateman,Republican,nj,Steve Oroho,Republican,nj,0.03822861110884066
Christopher Bateman,Republican,nj,Gerald Cardinale,Republican,NJ,0.03975372205406244
Christopher Bateman,Republican,nj,James W. Holzapfel,Republican,nj,0.05024131431552699
Randi Clites,Democratic,OH,Anthony Rodriguez,Republican,fl,0.0
Randi Clites,Democratic,OH,Geraldine Valentino-Smith,Democratic,md,0.0
Randi Clites,Democratic,OH,James Morefield,Republican,va,0.0
Randi Clites,Democratic,OH,Angie Hatton,Democratic,ky,0.0
Randi Clites,Democratic,OH,Neil Breslin,Democratic,ny,0.0
Donovan Fenton,Democratic,nh,Anthony Rodriguez,Republican,fl,0.0
Donovan Fenton,Democratic,nh,Geraldine Valentino-Smith,Democratic,md,0.0
Donovan Fenton,Democratic,nh,James Morefield,Republican,va,0.0
Donovan Fenton,Democratic,nh,Angie Hatton,Democratic,ky,0.0
Donovan Fenton,Democratic,nh,Neil Breslin,Democratic,ny,0.0
Patrick Testin,Republican,wi,Anthony Rodriguez,Republican,fl,0.0
Patrick Testin,Republican,wi,Geraldine Valentino-Smith,Democratic,md,0.0
Patrick Testin,Republican,wi,James Morefield,Republican,va,0.0
Patrick Testin,Republican,wi,Angie Hatton,Democratic,ky,0.0
Patrick Testin,Republican,wi,Neil Breslin,Democratic,ny,0.0
Christopher Tague,Republican,ny,Douglas M. Smith,Republican,ny,0.12818216608831695
Christopher Tague,Republican,ny,Jim Lower,Republican,MI,0.1372160082374836
Christopher Tague,Republican,ny,Shannon Grove,Republican,ca,0.1472466202945992
Julian Cyr,Democratic,ma,Marjorie Decker,Democratic,ma,0.012720977173391252
Julian Cyr,Democratic,ma,Andy Vargas,Democratic,ma,0.019173988575189985
Julian Cyr,Democratic,ma,Adam G. Hinds,Democratic,ma,0.037617811889613384
Julian Cyr,Democratic,ma,Tommy Vitolo,Democratic,ma,0.0517885460736206
Sean Bennett,Republican,sc,Jim DuPlessis,Republican,ky,0.08718866668466271
Sean Bennett,Republican,sc,Lewis H. Moore,Republican,OK,0.09167281046743812
Sean Bennett,Republican,sc,Becky Currie,Republican,ms,0.09398472805829859
Sean Bennett,Republican,sc,Matt Pinnell,Republican,ok,0.09494983226811114
Christopher Pope,Democratic,mt,Greg Reed,Republican,al,0.02989339057956163
Christopher Pope,Democratic,mt,Michael J. Zalewski,Democratic,il,0.03563242789035781
Christopher Pope,Democratic,mt,Janet Yang Rohr,Democratic,il,0.0976178182770245
Christopher Pope,Democratic,mt,Chris Mathias,Democratic,id,0.1076365964955173
Michelle Beckley,Democratic,tx,Anthony Rodriguez,Republican,fl,0.0
Michelle Beckley,Democratic,tx,Geraldine Valentino-Smith,Democratic,md,0.0
Michelle Beckley,Democratic,tx,James Morefield,Republican,va,0.0
Michelle Beckley,Democratic,tx,Angie Hatton,Democratic,ky,0.0
Michelle Beckley,Democratic,tx,Neil Breslin,Democratic,ny,0.0
Candy Ezzell,Republican,nm,Anthony Rodriguez,Republican,fl,0.0
Candy Ezzell,Republican,nm,Geraldine Valentino-Smith,Democratic,md,0.0
Candy Ezzell,Republican,nm,James Morefield,Republican,va,0.0
Candy Ezzell,Republican,nm,Angie Hatton,Democratic,ky,0.0
Candy Ezzell,Republican,nm,Neil Breslin,Democratic,ny,0.0
Mike Maroney,Republican,wv,Chandler Swope,Republican,wv,0.025292579552377452
Mike Maroney,Republican,wv,Ryan Weld,Republican,wv,0.031058546646354896
Mike Maroney,Republican,wv,J. M. Lozano,Republican,tx,0.13866858674516575
Tim Dunn,Republican,az,Anthony Rodriguez,Republican,fl,0.0
Tim Dunn,Republican,az,Geraldine Valentino-Smith,Democratic,md,0.0
Tim Dunn,Republican,az,James Morefield,Republican,va,0.0
Tim Dunn,Republican,az,Angie Hatton,Democratic,ky,0.0
Tim Dunn,Republican,az,Neil Breslin,Democratic,ny,0.0
Bill Cowsert,Republican,ga,Kelly Skidmore,Democratic,fl,0.10621623526054975
Bill Cowsert,Republican,ga,Felicia Robinson,Democratic,fl,0.10727448737926067
Bill Cowsert,Republican,ga,Cary Pigman,Republican,FL,0.11441922104634768
Bill Cowsert,Republican,ga,Steve Jarvis,Republican,nc,0.11558057547035466
Ben Toma,Republican,az,Anthony Rodriguez,Republican,fl,0.0
Ben Toma,Republican,az,Geraldine Valentino-Smith,Democratic,md,0.0
Ben Toma,Republican,az,James Morefield,Republican,va,0.0
Ben Toma,Republican,az,Angie Hatton,Democratic,ky,0.0
Ben Toma,Republican,az,Neil Breslin,Democratic,ny,0.0
Richard Hilderbrand,Republican,ks,Dawn White,Republican,tn,0.12309435077034316
Shri Thanedar,Democratic,mi,Mark Hashem,Democratic,hi,0.008149479536144434
Eric Berthel,Republican,ct,Tackey Chan,Democratic,ma,0.04340594379949246
Eric Berthel,Republican,ct,Stephen Kinsey,Democratic,pa,0.0446756252826855
Eric Berthel,Republican,ct,John Sabatina,Democratic,pa,0.0453405950452542
Eric Berthel,Republican,ct,Christine Tartaglione,Democratic,pa,0.05283817434251883
Paul Anderson,Republican,mn,Derrick Simmons,Democratic,ms,0.12418969313477363
Paul Anderson,Republican,mn,Erin Oban,Democratic,nd,0.14096504443141303
Machaela Cavanaugh,Democratic,ne,Anthony Rodriguez,Republican,fl,0.0
Machaela Cavanaugh,Democratic,ne,Geraldine Valentino-Smith,Democratic,md,0.0
Machaela Cavanaugh,Democratic,ne,James Morefield,Republican,va,0.0
Machaela Cavanaugh,Democratic,ne,Angie Hatton,Democratic,ky,0.0
Machaela Cavanaugh,Democratic,ne,Neil Breslin,Democratic,ny,0.0
Jeff Leach,Republican,tx,Matt Shaheen,Republican,tx,0.12875524204433128
